IND003[DtOperacao],IND003[CodigoEmpresa],IND003[Estabelecimento],IND003[KmRodado],IND003[Ônibus],IND003[LinhaCodigo],IND003[OIDBem],IND003[DtFabricacao],IND003[DESCRICAO.1],IND003[LinhaDescricao],IND003[CentroCusto],IND003[AnoFabricação],IND003[Meses Rodando],IND003[NomeEmpresa]
2023-01-19,2,2,127,31254,F26,7ABDD91CE030,2014-10-20,CB Frota,SANTA TEREZINHA II,Comum,2014,135,Nobel
2023-01-09,2,2,37,31270,F12,148ED3832BE7,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2023-01-07,2,2,61,31270,F32,148ED3832BE7,2014-10-20,CB Frota,JARDIM BRASIL,Comum,2014,135,Nobel
2023-01-14,2,2,19,31270,MD3,148ED3832BE7,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2023-01-14,2,2,85,31270,F19,148ED3832BE7,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-21,2,2,213,31270,F26,148ED3832BE7,2014-10-20,CB Frota,SANTA TEREZINHA II,Comum,2014,135,Nobel
2023-01-05,2,2,140,31263,F32,99C8A38951DA,2014-10-20,CB Frota,JARDIM BRASIL,Comum,2014,135,Nobel
2023-01-10,2,2,140,31263,F32,99C8A38951DA,2014-10-20,CB Frota,JARDIM BRASIL,Comum,2014,135,Nobel
2023-01-29,2,2,19,31263,MD3,99C8A38951DA,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2023-01-04,2,2,125,31252,F26,4D3253744A27,2014-10-20,CB Frota,SANTA TEREZINHA II,Comum,2014,135,Nobel
2023-01-12,2,2,127,31252,F26,4D3253744A27,2014-10-20,CB Frota,SANTA TEREZINHA II,Comum,2014,135,Nobel
2023-01-04,2,2,62,31269,F12,F128BD70A39E,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2023-01-09,2,2,235,31269,F12,F128BD70A39E,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2023-01-02,2,2,237,31269,F12,F128BD70A39E,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2023-01-03,2,2,130,31269,F24,F128BD70A39E,2014-10-20,CB Frota,EUCALIPTOS II,Comum,2014,135,Nobel
2023-01-06,2,2,18,31269,F12,F128BD70A39E,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2023-01-10,2,2,115,31269,F26,F128BD70A39E,2014-10-20,CB Frota,SANTA TEREZINHA II,Comum,2014,135,Nobel
2023-01-19,2,2,234,31269,F12,F128BD70A39E,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2023-01-24,2,2,234,31269,F12,F128BD70A39E,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2023-01-17,2,2,235,31269,F12,F128BD70A39E,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2023-01-21,2,2,18,31269,MD3,F128BD70A39E,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2023-01-25,2,2,234,31269,F12,F128BD70A39E,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2023-01-23,2,2,234,31269,F12,F128BD70A39E,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2023-01-11,2,2,143,31269,F12,F128BD70A39E,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2023-01-18,2,2,234,31269,F12,F128BD70A39E,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2023-01-27,2,2,235,31269,F12,F128BD70A39E,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2023-01-31,2,2,234,31269,F12,F128BD70A39E,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2023-01-05,2,2,235,31269,F12,F128BD70A39E,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2023-01-20,2,2,235,31269,F12,F128BD70A39E,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2023-01-30,2,2,235,31269,F12,F128BD70A39E,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2023-01-12,2,2,78,31269,F24,F128BD70A39E,2014-10-20,CB Frota,EUCALIPTOS II,Comum,2014,135,Nobel
2023-01-26,2,2,234,31269,F12,F128BD70A39E,2014-10-20,CB Frota,IGUAÇU I,Comum,2014,135,Nobel
2023-01-05,2,2,31,31253,F17,2952136371A2,2014-10-20,CB Frota,EUCALIPTOS,Comum,2014,135,Nobel
2023-01-24,2,2,19,31250,F23,ADAC5D538A8D,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-04,2,2,251,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-06,2,2,296,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-21,2,2,315,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-09,2,2,37,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-11,2,2,382,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-16,2,2,382,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-23,2,2,262,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-02,2,2,379,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-26,2,2,380,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-27,2,2,380,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-05,2,2,380,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-18,2,2,219,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-20,2,2,381,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-22,2,2,304,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-12,2,2,382,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-03,2,2,381,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-10,2,2,370,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-13,2,2,382,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-29,2,2,67,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-30,2,2,382,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-31,2,2,380,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-28,2,2,316,31262,F23,C58032039C54,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-19,2,2,39,31262,F22,C58032039C54,2014-10-20,CB Frota,NAÇÕES II,Comum,2014,135,Nobel
2023-01-06,2,2,173,31266,F19,24B6EF640108,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-03,2,2,353,31266,F19,24B6EF640108,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-13,2,2,353,31266,F19,24B6EF640108,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-02,2,2,351,31266,F19,24B6EF640108,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-26,2,2,353,31266,F19,24B6EF640108,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-10,2,2,342,31266,F19,24B6EF640108,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-25,2,2,352,31266,F19,24B6EF640108,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-20,2,2,353,31266,F19,24B6EF640108,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-12,2,2,282,31266,F19,24B6EF640108,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-27,2,2,354,31266,F19,24B6EF640108,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-19,2,2,354,31266,F19,24B6EF640108,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-05,2,2,354,31266,F19,24B6EF640108,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-17,2,2,352,31266,F19,24B6EF640108,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-28,2,2,281,31266,F19,24B6EF640108,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-09,2,2,355,31266,F19,24B6EF640108,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-04,2,2,354,31266,F19,24B6EF640108,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-11,2,2,353,31266,F19,24B6EF640108,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-31,2,2,356,31266,F19,24B6EF640108,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-18,2,2,354,31266,F19,24B6EF640108,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-16,2,2,31,31266,F17,24B6EF640108,2014-10-20,CB Frota,EUCALIPTOS,Comum,2014,135,Nobel
2023-01-14,2,2,336,31266,F15,24B6EF640108,2014-10-20,CB Frota,GRALHA AZUL,Comum,2014,135,Nobel
2023-01-15,2,2,157,31266,F15,24B6EF640108,2014-10-20,CB Frota,GRALHA AZUL,Comum,2014,135,Nobel
2023-01-26,2,2,23,31266,MD3,24B6EF640108,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2023-01-25,2,2,10,31266,MD3,24B6EF640108,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2023-01-27,2,2,26,31266,MD3,24B6EF640108,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2023-01-24,2,2,30,31266,MD3,24B6EF640108,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2023-01-31,2,2,30,31266,MD3,24B6EF640108,2014-10-20,CB Frota,MADRUGUEIRO III,Comum,2014,135,Nobel
2023-01-02,2,2,137,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-09,2,2,136,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-11,2,2,137,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-16,2,2,137,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-19,2,2,137,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-26,2,2,137,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-05,2,2,137,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-25,2,2,137,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-31,2,2,137,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-18,2,2,137,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-27,2,2,136,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-06,2,2,137,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-23,2,2,137,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-21,2,2,35,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-04,2,2,137,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-03,2,2,137,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-10,2,2,127,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-30,2,2,137,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-24,2,2,69,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-13,2,2,136,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-17,2,2,137,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-28,2,2,36,31251,F23,F99C866B07C8,2014-10-20,CB Frota,ESTADOS LL,Comum,2014,135,Nobel
2023-01-02,2,2,247,31265,F17,3025E118F383,2014-10-20,CB Frota,EUCALIPTOS,Comum,2014,135,Nobel
2023-01-04,2,2,248,31265,F17,3025E118F383,2014-10-20,CB Frota,EUCALIPTOS,Comum,2014,135,Nobel
2023-01-05,2,2,246,31265,F17,3025E118F383,2014-10-20,CB Frota,EUCALIPTOS,Comum,2014,135,Nobel
2023-01-09,2,2,245,31265,F17,3025E118F383,2014-10-20,CB Frota,EUCALIPTOS,Comum,2014,135,Nobel
2023-01-06,2,2,72,31265,F17,3025E118F383,2014-10-20,CB Frota,EUCALIPTOS,Comum,2014,135,Nobel
2023-01-16,2,2,136,31265,F17,3025E118F383,2014-10-20,CB Frota,EUCALIPTOS,Comum,2014,135,Nobel
2023-01-12,2,2,206,31265,F17,3025E118F383,2014-10-20,CB Frota,EUCALIPTOS,Comum,2014,135,Nobel
2023-01-13,2,2,246,31265,F17,3025E118F383,2014-10-20,CB Frota,EUCALIPTOS,Comum,2014,135,Nobel
2023-01-10,2,2,157,31265,F17,3025E118F383,2014-10-20,CB Frota,EUCALIPTOS,Comum,2014,135,Nobel
2023-01-26,2,2,248,31265,F17,3025E118F383,2014-10-20,CB Frota,EUCALIPTOS,Comum,2014,135,Nobel
2023-01-31,2,2,163,31265,F17,3025E118F383,2014-10-20,CB Frota,EUCALIPTOS,Comum,2014,135,Nobel
2023-01-30,2,2,248,31265,F17,3025E118F383,2014-10-20,CB Frota,EUCALIPTOS,Comum,2014,135,Nobel
2023-01-03,2,2,67,31265,F17,3025E118F383,2014-10-20,CB Frota,EUCALIPTOS,Comum,2014,135,Nobel
2023-01-27,2,2,246,31265,F17,3025E118F383,2014-10-20,CB Frota,EUCALIPTOS,Comum,2014,135,Nobel
2023-01-12,2,2,59,31264,F30,558531343F76,2014-10-20,CB Frota,GRALHA AZUL II,Comum,2014,135,Nobel
2023-01-07,2,2,8,31264,F21,558531343F76,2014-10-20,CB Frota,IGUAÇU II,Comum,2014,135,Nobel
2023-01-29,2,2,31,31264,F26,558531343F76,2014-10-20,CB Frota,SANTA TEREZINHA II,Comum,2014,135,Nobel
2023-01-07,2,2,207,31264,F19,558531343F76,2014-10-20,CB Frota,SANTA TEREZINHA,Comum,2014,135,Nobel
2023-01-15,2,2,59,31264,F15,558531343F76,2014-10-20,CB Frota,GRALHA AZUL,Comum,2014,135,Nobel
2023-01-22,2,2,30,31264,F26,558531343F76,2014-10-20,CB Frota,SANTA TEREZINHA II,Comum,2014,135,Nobel
2023-01-05,2,2,283,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-09,2,2,284,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-20,2,2,284,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-02,2,2,285,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-10,2,2,178,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-22,2,2,80,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-27,2,2,286,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-16,2,2,285,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-13,2,2,279,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-24,2,2,284,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-26,2,2,281,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-06,2,2,283,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-17,2,2,283,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-19,2,2,283,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-21,2,2,106,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-23,2,2,287,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-30,2,2,286,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-31,2,2,281,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-04,2,2,284,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-28,2,2,105,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-29,2,2,79,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-18,2,2,283,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-25,2,2,283,31264,F18,558531343F76,2014-10-20,CB Frota,PARQUE INDUSTRIAL,Comum,2014,135,Nobel
2023-01-23,2,2,61,31050,F30,33E0C86024C5,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-30,2,2,91,31050,F25,33E0C86024C5,2020-03-12,CB Frota,JARDIM VENEZA,Comum,2020,70,Nobel
2023-01-04,2,2,285,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-01,2,2,367,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-02,2,2,284,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-06,2,2,282,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-21,2,2,373,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-09,2,2,286,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-08,2,2,363,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-17,2,2,159,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-19,2,2,280,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-27,2,2,285,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-10,2,2,263,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-15,2,2,368,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-11,2,2,285,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-24,2,2,286,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-26,2,2,287,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-20,2,2,286,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-31,2,2,286,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-03,2,2,284,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-05,2,2,284,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-12,2,2,285,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-13,2,2,285,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-14,2,2,372,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-07,2,2,370,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-28,2,2,371,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-29,2,2,374,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-25,2,2,287,31050,F21,33E0C86024C5,2020-03-12,CB Frota,IGUAÇU II,Comum,2020,70,Nobel
2023-01-03,2,2,498,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-01,2,2,502,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-06,2,2,481,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-13,2,2,473,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-07,2,2,519,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-16,2,2,491,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-18,2,2,212,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-05,2,2,499,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-14,2,2,513,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-24,2,2,211,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-09,2,2,499,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-10,2,2,60,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-21,2,2,503,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-23,2,2,130,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-27,2,2,494,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-29,2,2,494,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-17,2,2,209,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-19,2,2,210,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-02,2,2,499,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-08,2,2,500,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-15,2,2,497,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-11,2,2,492,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-12,2,2,475,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-04,2,2,500,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-28,2,2,498,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-25,2,2,210,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-26,2,2,495,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-22,2,2,496,31051,F30,B4DF4BA709F8,2020-03-12,CB Frota,GRALHA AZUL II,Comum,2020,70,Nobel
2023-01-20,2,2,89,31051,F25,B4DF4BA709F8,2020-03-12,CB Frota,JARDIM VENEZA,Comum,2020,70,Nobel
2023-01-31,2,2,65,31051,F14,B4DF4BA709F8,2020-03-12,CB Frota,SANTA MARIA,Comum,2020,70,Nobel
2023-01-30,2,2,127,31051,F23,B4DF4BA709F8,2020-03-12,CB Frota,ESTADOS LL,Comum,2020,70,Nobel
2023-01-18,2,2,163,31051,F23,B4DF4BA709F8,2020-03-12,CB Frota,ESTADOS LL,Comum,2020,70,Nobel
2023-01-24,2,2,75,31051,F16,B4DF4BA709F8,2020-03-12,CB Frota,NAÇÕES I,Comum,2020,70,Nobel
2023-01-04,2,2,391,31053,F24,514B808FE9DA,2020-03-12,CB Frota,EUCALIPTOS II,Comum,2020,70,Nobel
2023-01-06,2,2,393,31053,F24,514B808FE9DA,2020-03-12,CB Frota,EUCALIPTOS II,Comum,2020,70,Nobel
